Case ID,Prefix length,Trace Prefix Act,Ground truth,Predicted Acts,Damerau-Levenshtein Acts,Jaccard Acts,Trace Prefix Res,Ground Truth Resources,Predicted Resources,Damerau-Levenshtein Resources,Jaccard Resources,Damerau-Levenshtein Combined,Weight
Case No. 1837,3,£¨«,­²¼ÊÊÊÊÊÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.9090909090909091,1.0,£¥¡,¡¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.9090909090909091,1.0,0.9090909090909091,0.0
Case No. 1838,3,¤§¬,¯´¿ÊËÊÊÊ,¯´¿ÎÎÎÎÎÎ,0.33333333333333337,0.5,¢¥¥,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡,0.7777777777777778,0.5,0.5555555555555556,0.0
Case No. 1839,3,¢ªµ,È¸ÍÃÀÁÃÃ,¸ÀÁÍÍÍÍ,0.125,0.6666666666666666,¢¡¡,£¡¡¡¡¡¡¡,£¡¡¡¡¡¡,0.875,1.0,0.4375,0.0
Case No. 1840,3,¥¦°,³¶¹ÊËÊÊÊ,³¶¹ÌÌÌÌÌÌ,0.33333333333333337,0.5,¡¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡,0.6666666666666667,0.33333333333333326,0.5,0.0
Case No. 1841,3,¤§¬,¯´¿ÎÎÎÎÎÎÎ,¯´¿ÎÎÎÎÎÎÎ,1.0,1.0,¢¥¡,¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1842,3,¥¦°,³¶¹ÊËÊÊÊ,³¶¹ÌÌÌÌÌÌ,0.33333333333333337,0.5,£¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡,0.7777777777777778,0.5,0.5555555555555556,0.0
Case No. 1843,3,¥¦°,³¶¹ÌÌÌÌÌÌ,³¶¹ÌÌÌÌÌÌ,1.0,1.0,¥¥¡,¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1844,3,¢ª¸,µÀÁÊËÊÊÊ,µÀÁÊÊÊÊÊÊ,0.7777777777777778,0.8,¥¥¥,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡,0.7777777777777778,0.5,0.7777777777777778,0.0
Case No. 1845,3,¢ª¸,µÀÁÍÍÍÍÍ,µÀÁÍÍÍÍ,0.875,1.0,£¥¡,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1846,3,¢ª¸,µÀÁÊËÊÊÊ,µÀÁÍÍÍÍ,0.375,0.5,¢¤¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡,0.75,0.33333333333333326,0.5625,0.0
Case No. 1847,3,¡©®,±·ÂÅÅÅÅÅ,±·ÂÅÅÅÅ,0.875,1.0,¤¤¡,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1848,3,¡©®,±·ÂÊËÅÅÅ,±·ÂÅÅÅÅ,0.75,0.6666666666666666,¡¥¡,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡,0.875,0.5,0.8125,0.0
Case No. 1849,3,¡©±,¾®ÅÄ·ÂÄÄ,¾®ÅÄ·ÂÄ,0.875,1.0,¤¡¡,£¡¡¡¡¡¡¡,£¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1850,3,¡©®,±·ÂÊËÅÅÅ,±·ÂÅÅÅÅ,0.75,0.6666666666666666,¢£¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡,0.75,0.33333333333333326,0.75,0.0
Case No. 1851,3,£¨«,­²¼ÊÊÊÊÊÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.9090909090909091,1.0,¤¤¡,¡¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.9090909090909091,1.0,0.9090909090909091,0.0
Case No. 1852,3,£¨«,­²¼ÊËÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.7,0.8,£¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.7,0.5,0.7,0.0
Case No. 1853,3,¤§¬,¯´¿ÎÎÎÎÎÎÎ,¯´¿ÎÎÎÎÎÎÎ,1.0,1.0,¢¤¡,¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1854,3,¤§¬,¯´¿ÊËÊÊÊ,¯´¿ÎÎÎÎÎÎÎ,0.30000000000000004,0.5,¡¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.7,0.5,0.5,0.0
Case No. 1855,3,¥¦°,³¶¹ÌÌÌÌÌÌ,³¶¹ÌÌÌÌÌÌ,1.0,1.0,£¤¡,¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1856,3,£¨«,­²¼ÊËÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.7,0.8,£¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.6,0.33333333333333326,0.65,0.0
Case No. 1857,3,¢ª¸,µÀÁÍÍÍÍÍ,µÀÁÍÍÍÍ,0.875,1.0,£¤¡,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1858,3,¥¦°,³¶¹ÊËÊÊÊ,³¶¹ÌÌÌÌÌÌ,0.33333333333333337,0.5,¢¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡,0.7777777777777778,0.5,0.5555555555555556,0.0
Case No. 1859,3,£¨­,»«ÊÄ²¼ËË,«²¼ÊÊÊÊÊÊÊ,0.09999999999999998,0.5714285714285714,¤¡¡,£¡¡¡¡¡¡¡,£¡¡¡¡¡¡¡¡¡,0.8,1.0,0.44999999999999996,0.0
Case No. 1860,3,¤§¬,¯´¿ÊËÊÊÊ,¯´¿ÎÎÎÎÎÎ,0.33333333333333337,0.5,£¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡,0.6666666666666667,0.33333333333333326,0.5,0.0
Case No. 1861,3,¡©®,±·ÂÅÅÅÅÅ,±·ÂÅÅÅÅ,0.875,1.0,¥¥£,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1862,3,¢ª¸,µÀÁÊËÊÊÊ,µÀÁÍÍÍÍ,0.375,0.5,¡¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡,0.875,0.5,0.625,0.0
Case No. 1863,3,£¨«,­²¼ÊÊÊÊÊÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.9090909090909091,1.0,¢¤¡,¡¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.9090909090909091,1.0,0.9090909090909091,0.0
Case No. 1864,3,¡©®,±·ÂÊËÅÅÅ,±·ÂÅÅÅÅ,0.75,0.6666666666666666,£¥¡,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡,0.875,0.5,0.8125,0.0
Case No. 1865,3,¤§¬,¯´¿ÎÎÎÎÎÎÎ,¯´¿ÎÎÎÎÎÎÎ,1.0,1.0,¤¥¡,¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1866,3,¥¦°,³¶¹ÊËÊÊÊ,³¶¹ÌÌÌÌÌÌ,0.33333333333333337,0.5,£¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡,0.6666666666666667,0.33333333333333326,0.5,0.0
Case No. 1867,3,¥¦°,³¶¹ÌÌÌÌÌÌ,³¶¹ÌÌÌÌÌÌ,1.0,1.0,£¥¡,¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1868,3,£¨«,­²¼ÊËÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.7,0.8,¢¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.7,0.5,0.7,0.0
Case No. 1869,3,¤§¯,Æ¬ÎÉ´¿ÉÉ,¬´¿ÎÎÎÎÎÎ,0.11111111111111116,0.6666666666666666,¥¡¡,£¡¡¡¡¡¡¡,£¡¡¡¡¡¡¡¡,0.8888888888888888,1.0,0.5,0.0
Case No. 1870,3,¢ª¸,µÀÁÊËÊÊÊ,µÀÁÍÍÍÍ,0.375,0.5,¡¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡,0.75,0.33333333333333326,0.5625,0.0
Case No. 1871,3,¢ª¸,µÀÁÍÍÍÍÍ,µÀÁÍÍÍÍ,0.875,1.0,¤¥¡,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1872,3,¤§¬,¯´¿ÊËÊÊÊ,¯´¿ÎÎÎÎÎÎÎ,0.30000000000000004,0.5,£¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.7,0.5,0.5,0.0
Case No. 1873,3,¡©®,±·ÂÅÅÅÅÅ,±·ÂÅÅÅÅ,0.875,1.0,¡¡£,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1874,3,¥¦°,³¶¹ÊËÊÊÊ,³¶¹ÌÌÌÌÌÌ,0.33333333333333337,0.5,¥¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡,0.7777777777777778,0.5,0.5555555555555556,0.0
Case No. 1875,3,£¨«,­²¼ÊÊÊÊÊÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.9090909090909091,1.0,¢¥¡,¡¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.9090909090909091,1.0,0.9090909090909091,0.0
Case No. 1876,3,¡©®,±·ÂÊËÅÅÅ,±·ÂÅÅÅÅ,0.75,0.6666666666666666,¤£¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡,0.75,0.33333333333333326,0.75,0.0
Case No. 1877,3,¤§¬,¯´¿ÎÎÎÎÎÎÎ,¯´¿ÎÎÎÎÎÎÎ,1.0,1.0,¤¤¡,¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1878,3,¢ª¸,µÀÁÊËÊÊÊ,µÀÁÊÊÊÊÊÊ,0.7777777777777778,0.8,£¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡,0.7777777777777778,0.5,0.7777777777777778,0.0
Case No. 1879,3,¥¦³,º°Ì½¶¹½½,º°Ì½¶¹½,0.875,1.0,¥¡¡,£¡¡¡¡¡¡¡,£¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1880,3,£¨«,­²¼ÊËÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.7,0.8,¢¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.6,0.33333333333333326,0.65,0.0
Case No. 1881,3,¥¦°,³¶¹ÌÌÌÌÌÌ,³¶¹ÌÌÌÌÌÌ,1.0,1.0,¤¥¡,¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡,1.0,1.0,1.0,0.0
Case No. 1882,3,¡©®,±·ÂÊËÅÅÅ,±·ÂÅÅÅÅ,0.75,0.6666666666666666,¢¥¡,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡,0.875,0.5,0.8125,0.0
Case No. 1883,3,¢ª¸,µÀÁÍÍÍÍÍ,µÀÁÍÍÍÍ,0.875,1.0,¢¤¡,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1884,3,£¨«,­²¼ÊËÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.7,0.8,¥¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.7,0.5,0.7,0.0
Case No. 1885,3,¡©®,±·ÂÅÅÅÅÅ,±·ÂÅÅÅÅ,0.875,1.0,£¡£,¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡,0.875,1.0,0.875,0.0
Case No. 1886,3,¤§¬,¯´¿ÊËÊÊÊ,¯´¿ÎÎÎÎÎÎÎ,0.30000000000000004,0.5,¢¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.6,0.33333333333333326,0.44999999999999996,0.0
Case No. 1887,3,£¨«,­²¼ÊÊÊÊÊÊÊÊ,­²¼ÊÊÊÊÊÊÊ,0.9090909090909091,1.0,¥¥¡,¡¡¡¡¡¡¡¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.9090909090909091,1.0,0.9090909090909091,0.0
Case No. 1888,3,¤§¬,¯´¿ÊËÊÊÊ,¯´¿ÎÎÎÎÎÎÎ,0.30000000000000004,0.5,¢¡£,¡¡¡¤¡¡¡¡,¡¡¡¡¡¡¡¡¡¡,0.7,0.5,0.5,0.0
Case No. 1889,3,¢ªµ,È¸ÍÃÀÁÃÃ,¸ÀÁÍÍÍÍ,0.125,0.6666666666666666,¤¡¡,£¡¡¡¡¡¡¡,£¡¡¡¡¡¡,0.875,1.0,0.4375,0.0
Case No. 1890,3,¥¦°,³¶¹ÊËÊÊÊ,³¶¹ÌÌÌÌÌÌ,0.33333333333333337,0.5,¢¢¡,¡¡¡¥¢¡¡¡,¡¡¡¡¡¡¡¡¡,0.6666666666666667,0.33333333333333326,0.5,0.0
